Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","75","Gambie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1859.324","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","75","Gambie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1917.852","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","73","Géorgie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4045.91","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","73","Géorgie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","3992.346","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","81","Ghana","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","26346.251","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","81","Ghana","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","26962.563","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","82","Gibraltar","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","33.831","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","82","Gibraltar","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","34.038","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","84","Grèce","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11321.3","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","84","Grèce","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","11264.726","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","86","Grenade","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","105.909","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","86","Grenade","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","106.36","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","56.414","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","56.382","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","451.338","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","450.884","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","160.375","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","160.967","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","15596.214","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","15923.559","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11536.615","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","11805.509","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1083.746","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1129.424","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1681.495","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1725.744","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","91","Guyana","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","758.081","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","91","Guyana","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","763.393","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","69","Guyane française","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","254.503","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","69","Guyane française","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","261.623","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","93","Haïti","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10431.776","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","93","Haïti","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","10572.466","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","95","Honduras","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8657.785","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","95","Honduras","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","8809.216","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","97","Hongrie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","9841.697","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","97","Hongrie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","9813.335","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","264","Île de Man","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","82.013","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","264","Île de Man","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","82.59","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","259","Iles Anglo-Normandes","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","162.18","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","259","Iles Anglo-Normandes","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","162.969","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","36","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","58.371","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","36","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","59.172","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","47","Îles Cook","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","17.767","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","47","Îles Cook","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","17.588","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","65","Îles Falkland","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2.87","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","65","Îles Falkland","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2.887","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","64","Îles Féroé","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","48.747","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","64","Îles Féroé","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","48.842","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","54.036","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","163","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","54.468","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","127","Îles Marshall","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","52.793","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","127","Îles Marshall","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","52.898","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","25","Îles Salomon","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","563.513","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","25","Îles Salomon","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","575.504","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","224","Îles Turques et Caïques","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","33.108","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","224","Îles Turques et Caïques","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","33.739","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","105.311","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","240","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","105.11","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","29.056","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","239","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","29.588","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","243","Îles Wallis et Futuna","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","12.551","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","243","Îles Wallis et Futuna","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","12.285","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","100","Inde","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1278562.207","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","100","Inde","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1293859.294","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","101","Indonésie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","252032.263","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","101","Indonésie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","255131.116","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","77435.384","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","78411.092","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","33883.145","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","35006.08","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4681.967","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","4686.347","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","327.029","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","328.459","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","7821.105","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","7941.329","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","59668","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","59585.668","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2851.807","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2862.087","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","128312.92","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","128162.873","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8413.464","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","8809.306","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","17207.257","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","17487.779","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","44826.849","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","46024.25","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5683.808","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","5774.566","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","108.535","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","110.458","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3598.385","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","3782.45","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2117.361","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2145.785","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2040.784","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2016.125","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2075.739","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2077.495","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5276.102","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","5603.279","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4286.291","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","4390.737","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6195.97","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","6204.108","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","36.834","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","37.127","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2997.334","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2961.846","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","544.721","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","556.316","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","22961.146","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","23589.801","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","29706.724","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","30228.017","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","16577.147","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","17068.838","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","397.397","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","408.247","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","16477.818","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","16962.846","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","423.246","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","425.57","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","33824.769","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","34318.082","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","389.05","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","387.204","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1255.29","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1257.219","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3946.17","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","4063.92","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","227.351","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","233.638","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","122535.969","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","124221.6","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","103.702","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
